Datetime,Name,Value,Units
2014-05-01T14:36:06.295316Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:36:06.332201Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:36:06.369065Z,Evap. System Vapor Pressure,FE8C,
2014-05-01T14:36:06.405921Z,Barometric Pressure,84,kPa
2014-05-01T14:36:06.442775Z,O2S1_WR_lambda(1),87C27FFB,
2014-05-01T14:36:06.479624Z,Catalyst Temperature Bank 1 Sensor 1,724.5,C
2014-05-01T14:36:06.516506Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:36:06.553395Z,Control Module Voltage,14.55,V
2014-05-01T14:36:06.590283Z,Absolute Load Value,23.5294117647,%
2014-05-01T14:36:06.627113Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:36:06.663982Z,Relative Throttle Position,11.3725490196,%
2014-05-01T14:36:06.700825Z,Absolute Throttle Position B,36.4705882353,%
2014-05-01T14:36:06.737631Z,Accelerator Pedal Position D,33.7254901961,%
2014-05-01T14:36:06.774559Z,Accelerator Pedal Position E,16.4705882353,%
2014-05-01T14:36:06.811435Z,Commanded Throttle Actuator,12.5490196078,%
2014-05-01T14:36:11.850087Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:36:11.886193Z,Fuel System Status,0400,
2014-05-01T14:36:11.923059Z,Calculated Load Value,9.80392156863,%
2014-05-01T14:36:11.931861Z,Coolant Temperature,85,C
2014-05-01T14:36:11.968090Z,Short Term Fuel Trim,0.0,%
2014-05-01T14:36:12.004861Z,Long Term Fuel Trim,0.0,%
2014-05-01T14:36:12.041787Z,Intake Manifold Pressure,16,kPa
2014-05-01T14:36:12.078585Z,Engine RPM,2642,rpm
2014-05-01T14:36:12.087558Z,Vehicle Speed,99,km/h
2014-05-01T14:36:12.095785Z,Timing Advance,10.5,degrees
2014-05-01T14:36:12.131971Z,Intake Air Temp,18,C
2014-05-01T14:36:12.168829Z,Air Flow Rate (MAF),7.92,grams/sec
2014-05-01T14:36:12.205680Z,Throttle Position,18.8235294118,%
2014-05-01T14:36:12.213881Z,Location of O2 sensors,03,
2014-05-01T14:36:12.250719Z,O2 Sensor: 1 - 2,0.0,%
2014-05-01T14:36:12.287583Z,OBD Designation,01,
2014-05-01T14:36:12.324544Z,Time Since Engine Start,1623,secs
2014-05-01T14:36:12.361290Z,Distance travelled with MIL on,0,km
2014-05-01T14:36:12.398035Z,Commanded EGR,0.0,%
2014-05-01T14:36:12.435105Z,EGR Error,99,%
2014-05-01T14:36:12.471892Z,Commanded Evaporative Purge,0.0,%
2014-05-01T14:36:12.508770Z,Fuel Level Input,66.6666666667,%
2014-05-01T14:36:12.545647Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:36:12.582406Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:36:12.619355Z,Evap. System Vapor Pressure,FFCB,
2014-05-01T14:36:12.656214Z,Barometric Pressure,84,kPa
2014-05-01T14:36:12.693111Z,O2S1_WR_lambda(1),8C957FF0,
2014-05-01T14:36:12.729930Z,Catalyst Temperature Bank 1 Sensor 1,714.8,C
2014-05-01T14:36:12.766827Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:36:12.803688Z,Control Module Voltage,14.575,V
2014-05-01T14:36:12.840501Z,Absolute Load Value,39.6078431373,%
2014-05-01T14:36:12.877402Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:36:12.914305Z,Relative Throttle Position,14.9019607843,%
2014-05-01T14:36:12.951138Z,Absolute Throttle Position B,38.0392156863,%
2014-05-01T14:36:12.987991Z,Accelerator Pedal Position D,38.0392156863,%
2014-05-01T14:36:13.024898Z,Accelerator Pedal Position E,18.8235294118,%
2014-05-01T14:36:13.061849Z,Commanded Throttle Actuator,16.0784313725,%
2014-05-01T14:36:18.100322Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:36:18.136526Z,Fuel System Status,0200,
2014-05-01T14:36:18.173387Z,Calculated Load Value,70.9803921569,%
2014-05-01T14:36:18.181601Z,Coolant Temperature,85,C
2014-05-01T14:36:18.218416Z,Short Term Fuel Trim,3.90625,%
2014-05-01T14:36:18.255301Z,Long Term Fuel Trim,0.0,%
2014-05-01T14:36:18.292050Z,Intake Manifold Pressure,66,kPa
2014-05-01T14:36:18.329391Z,Engine RPM,2583,rpm
2014-05-01T14:36:18.339061Z,Vehicle Speed,97,km/h
2014-05-01T14:36:18.348484Z,Timing Advance,35.5,degrees
2014-05-01T14:36:18.386295Z,Intake Air Temp,18,C
2014-05-01T14:36:18.423216Z,Air Flow Rate (MAF),20.91,grams/sec
2014-05-01T14:36:18.460085Z,Throttle Position,25.0980392157,%
2014-05-01T14:36:18.469416Z,Location of O2 sensors,03,
2014-05-01T14:36:18.505195Z,O2 Sensor: 1 - 2,28003.125,%
2014-05-01T14:36:18.541999Z,OBD Designation,01,
2014-05-01T14:36:18.578857Z,Time Since Engine Start,1629,secs
2014-05-01T14:36:18.615708Z,Distance travelled with MIL on,0,km
2014-05-01T14:36:18.652462Z,Commanded EGR,48.2352941176,%
2014-05-01T14:36:18.689460Z,EGR Error,2,%
2014-05-01T14:36:18.726210Z,Commanded Evaporative Purge,99.2156862745,%
2014-05-01T14:36:18.763162Z,Fuel Level Input,57.6470588235,%
2014-05-01T14:36:18.799815Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:36:18.836919Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:36:18.873761Z,Evap. System Vapor Pressure,F885,
2014-05-01T14:36:18.910646Z,Barometric Pressure,84,kPa
2014-05-01T14:36:18.947501Z,O2S1_WR_lambda(1),7DFF8000,
2014-05-01T14:36:18.984344Z,Catalyst Temperature Bank 1 Sensor 1,714.8,C
2014-05-01T14:36:19.021096Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:36:19.057965Z,Control Module Voltage,12.85,V
2014-05-01T14:36:19.094970Z,Absolute Load Value,45.8823529412,%
2014-05-01T14:36:19.131690Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:36:19.168697Z,Relative Throttle Position,18.0392156863,%
2014-05-01T14:36:19.205642Z,Absolute Throttle Position B,40.3921568627,%
2014-05-01T14:36:19.242446Z,Accelerator Pedal Position D,40.7843137255,%
2014-05-01T14:36:19.279281Z,Accelerator Pedal Position E,20.3921568627,%
2014-05-01T14:36:19.316157Z,Commanded Throttle Actuator,20.0,%
2014-05-01T14:36:24.354976Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:36:24.391137Z,Fuel System Status,0200,
2014-05-01T14:36:24.427949Z,Calculated Load Value,98.8235294118,%
2014-05-01T14:36:24.437457Z,Coolant Temperature,86,C
2014-05-01T14:36:24.472996Z,Short Term Fuel Trim,6.25,%
2014-05-01T14:36:24.509882Z,Long Term Fuel Trim,0.0,%
2014-05-01T14:36:24.546758Z,Intake Manifold Pressure,81,kPa
2014-05-01T14:36:24.583579Z,Engine RPM,2641,rpm
2014-05-01T14:36:24.592540Z,Vehicle Speed,99,km/h
2014-05-01T14:36:24.600702Z,Timing Advance,16.0,degrees
2014-05-01T14:36:24.636870Z,Intake Air Temp,18,C
2014-05-01T14:36:24.673702Z,Air Flow Rate (MAF),32.54,grams/sec
2014-05-01T14:36:24.710625Z,Throttle Position,41.1764705882,%
2014-05-01T14:36:24.718800Z,Location of O2 sensors,03,
2014-05-01T14:36:24.755626Z,O2 Sensor: 1 - 2,10607.03125,%
2014-05-01T14:36:24.792510Z,OBD Designation,01,
2014-05-01T14:36:24.829362Z,Time Since Engine Start,1635,secs
2014-05-01T14:36:24.866216Z,Distance travelled with MIL on,0,km
2014-05-01T14:36:24.903107Z,Commanded EGR,0.0,%
2014-05-01T14:36:24.939962Z,EGR Error,0,%
2014-05-01T14:36:24.976836Z,Commanded Evaporative Purge,87.4509803922,%
2014-05-01T14:36:25.013702Z,Fuel Level Input,53.3333333333,%
2014-05-01T14:36:25.050527Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:36:25.087327Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:36:25.124292Z,Evap. System Vapor Pressure,FE22,
2014-05-01T14:36:25.161131Z,Barometric Pressure,84,kPa
2014-05-01T14:36:25.198000Z,O2S1_WR_lambda(1),7C6F8009,
2014-05-01T14:36:25.234865Z,Catalyst Temperature Bank 1 Sensor 1,747.9,C
2014-05-01T14:36:25.271864Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:36:25.308609Z,Control Module Voltage,14.425,V
2014-05-01T14:36:25.345514Z,Absolute Load Value,65.4901960784,%
2014-05-01T14:36:25.382315Z,Command Equivalence Ratio,1,ratio
2014-05-01T14:36:25.419208Z,Relative Throttle Position,40.0,%
2014-05-01T14:36:25.456063Z,Absolute Throttle Position B,52.5490196078,%
2014-05-01T14:36:25.492935Z,Accelerator Pedal Position D,52.1568627451,%
2014-05-01T14:36:25.529800Z,Accelerator Pedal Position E,25.8823529412,%
2014-05-01T14:36:25.566656Z,Commanded Throttle Actuator,43.137254902,%
2014-05-01T14:36:30.603449Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:36:30.641479Z,Fuel System Status,0200,
2014-05-01T14:36:30.678092Z,Calculated Load Value,51.7647058824,%
2014-05-01T14:36:30.687093Z,Coolant Temperature,86,C
2014-05-01T14:36:30.723219Z,Short Term Fuel Trim,0.78125,%
2014-05-01T14:36:30.760110Z,Long Term Fuel Trim,0.78125,%
2014-05-01T14:36:30.797087Z,Intake Manifold Pressure,39,kPa
2014-05-01T14:36:30.833910Z,Engine RPM,2761,rpm
2014-05-01T14:36:30.843533Z,Vehicle Speed,104,km/h
2014-05-01T14:36:30.851697Z,Timing Advance,42.0,degrees
2014-05-01T14:36:30.887162Z,Intake Air Temp,18,C
2014-05-01T14:36:30.923757Z,Air Flow Rate (MAF),12.44,grams/sec
2014-05-01T14:36:30.960632Z,Throttle Position,20.0,%
2014-05-01T14:36:30.968816Z,Location of O2 sensors,03,
2014-05-01T14:36:31.005844Z,O2 Sensor: 1 - 2,31994.53125,%
2014-05-01T14:36:31.042812Z,OBD Designation,01,
2014-05-01T14:36:31.079671Z,Time Since Engine Start,1641,secs
2014-05-01T14:36:31.116526Z,Distance travelled with MIL on,0,km
2014-05-01T14:36:31.153289Z,Commanded EGR,0.0,%
2014-05-01T14:36:31.190284Z,EGR Error,0,%
2014-05-01T14:36:31.227151Z,Commanded Evaporative Purge,98.8235294118,%
2014-05-01T14:36:31.264061Z,Fuel Level Input,62.7450980392,%
2014-05-01T14:36:31.300854Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:36:31.337753Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:36:31.374591Z,Evap. System Vapor Pressure,F885,
2014-05-01T14:36:31.411436Z,Barometric Pressure,84,kPa
2014-05-01T14:36:31.448326Z,O2S1_WR_lambda(1),84D37FFC,
2014-05-01T14:36:31.484899Z,Catalyst Temperature Bank 1 Sensor 1,768.5,C
2014-05-01T14:36:31.521722Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:36:31.558601Z,Control Module Voltage,14.525,V
2014-05-01T14:36:31.595793Z,Absolute Load Value,49.4117647059,%
2014-05-01T14:36:31.632661Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:36:31.669492Z,Relative Throttle Position,25.8823529412,%
2014-05-01T14:36:31.706374Z,Absolute Throttle Position B,44.3137254902,%
2014-05-01T14:36:31.743248Z,Accelerator Pedal Position D,40.0,%
2014-05-01T14:36:31.780069Z,Accelerator Pedal Position E,19.6078431373,%
2014-05-01T14:36:31.816975Z,Commanded Throttle Actuator,27.8431372549,%
2014-05-01T14:36:36.854272Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:36:36.891924Z,Fuel System Status,0200,
2014-05-01T14:36:36.928753Z,Calculated Load Value,63.9215686275,%
2014-05-01T14:36:36.937263Z,Coolant Temperature,86,C
2014-05-01T14:36:36.973819Z,Short Term Fuel Trim,3.125,%
2014-05-01T14:36:37.010587Z,Long Term Fuel Trim,0.78125,%
2014-05-01T14:36:37.047590Z,Intake Manifold Pressure,59,kPa
2014-05-01T14:36:37.084430Z,Engine RPM,2854,rpm
2014-05-01T14:36:37.093448Z,Vehicle Speed,107,km/h
2014-05-01T14:36:37.101810Z,Timing Advance,39.0,degrees
2014-05-01T14:36:37.137682Z,Intake Air Temp,18,C
2014-05-01T14:36:37.174553Z,Air Flow Rate (MAF),20.08,grams/sec
2014-05-01T14:36:37.211436Z,Throttle Position,24.3137254902,%
2014-05-01T14:36:37.219633Z,Location of O2 sensors,03,
2014-05-01T14:36:37.256470Z,O2 Sensor: 1 - 2,27603.125,%
2014-05-01T14:36:37.293331Z,OBD Designation,01,
2014-05-01T14:36:37.330199Z,Time Since Engine Start,1648,secs
2014-05-01T14:36:37.367037Z,Distance travelled with MIL on,0,km
2014-05-01T14:36:37.403898Z,Commanded EGR,40.0,%
2014-05-01T14:36:37.440799Z,EGR Error,7,%
2014-05-01T14:36:37.477669Z,Commanded Evaporative Purge,97.2549019608,%
2014-05-01T14:36:37.514494Z,Fuel Level Input,61.9607843137,%
2014-05-01T14:36:37.551374Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:36:37.588235Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:36:37.625099Z,Evap. System Vapor Pressure,F850,
2014-05-01T14:36:37.661985Z,Barometric Pressure,84,kPa
2014-05-01T14:36:37.698815Z,O2S1_WR_lambda(1),7ECA800A,
2014-05-01T14:36:37.735687Z,Catalyst Temperature Bank 1 Sensor 1,756.9,C
2014-05-01T14:36:37.772548Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:36:37.809414Z,Control Module Voltage,14.55,V
2014-05-01T14:36:37.846298Z,Absolute Load Value,27.8431372549,%
2014-05-01T14:36:37.883252Z,Command Equivalence Ratio,1,ratio
2014-05-01T14:36:37.920018Z,Relative Throttle Position,12.9411764706,%
2014-05-01T14:36:37.956930Z,Absolute Throttle Position B,37.2549019608,%
2014-05-01T14:36:37.993544Z,Accelerator Pedal Position D,36.0784313725,%
2014-05-01T14:36:38.030532Z,Accelerator Pedal Position E,18.0392156863,%
2014-05-01T14:36:38.067496Z,Commanded Throttle Actuator,14.9019607843,%
2014-05-01T14:36:43.104963Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:36:43.142250Z,Fuel System Status,0200,
2014-05-01T14:36:43.179087Z,Calculated Load Value,17.6470588235,%
2014-05-01T14:36:43.187256Z,Coolant Temperature,85,C
2014-05-01T14:36:43.224137Z,Short Term Fuel Trim,-8.59375,%
2014-05-01T14:36:43.261027Z,Long Term Fuel Trim,0.78125,%
2014-05-01T14:36:43.297902Z,Intake Manifold Pressure,24,kPa
2014-05-01T14:36:43.334769Z,Engine RPM,2800,rpm
2014-05-01T14:36:43.343875Z,Vehicle Speed,105,km/h
2014-05-01T14:36:43.352098Z,Timing Advance,44.0,degrees
2014-05-01T14:36:43.388012Z,Intake Air Temp,18,C
2014-05-01T14:36:43.424833Z,Air Flow Rate (MAF),6.39,grams/sec
2014-05-01T14:36:43.461715Z,Throttle Position,17.6470588235,%
2014-05-01T14:36:43.469840Z,Location of O2 sensors,03,
2014-05-01T14:36:43.506729Z,O2 Sensor: 1 - 2,29392.1875,%
2014-05-01T14:36:43.543639Z,OBD Designation,01,
2014-05-01T14:36:43.580499Z,Time Since Engine Start,1654,secs
2014-05-01T14:36:43.617456Z,Distance travelled with MIL on,0,km
2014-05-01T14:36:43.654233Z,Commanded EGR,0.0,%
2014-05-01T14:36:43.691079Z,EGR Error,0,%
2014-05-01T14:36:43.727955Z,Commanded Evaporative Purge,65.0980392157,%
2014-05-01T14:36:43.764814Z,Fuel Level Input,71.3725490196,%
2014-05-01T14:36:43.801691Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:36:43.838551Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:36:43.875443Z,Evap. System Vapor Pressure,FE57,
2014-05-01T14:36:43.912280Z,Barometric Pressure,84,kPa
2014-05-01T14:36:43.948958Z,O2S1_WR_lambda(1),7FB47FFE,
2014-05-01T14:36:43.985980Z,Catalyst Temperature Bank 1 Sensor 1,742.9,C
2014-05-01T14:36:44.022882Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:36:44.059733Z,Control Module Voltage,14.475,V
2014-05-01T14:36:44.096598Z,Absolute Load Value,13.7254901961,%
2014-05-01T14:36:44.133475Z,Command Equivalence Ratio,1,ratio
2014-05-01T14:36:44.170322Z,Relative Throttle Position,7.8431372549,%
2014-05-01T14:36:44.207199Z,Absolute Throttle Position B,34.5098039216,%
2014-05-01T14:36:44.244063Z,Accelerator Pedal Position D,31.3725490196,%
2014-05-01T14:36:44.280922Z,Accelerator Pedal Position E,15.2941176471,%
2014-05-01T14:36:44.317794Z,Commanded Throttle Actuator,9.01960784314,%
2014-05-01T14:36:49.356305Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:36:49.396657Z,Fuel System Status,0200,
2014-05-01T14:36:49.433494Z,Calculated Load Value,50.5882352941,%
2014-05-01T14:36:49.441759Z,Coolant Temperature,85,C
2014-05-01T14:36:49.478536Z,Short Term Fuel Trim,3.125,%
2014-05-01T14:36:49.515403Z,Long Term Fuel Trim,0.78125,%
2014-05-01T14:36:49.552055Z,Intake Manifold Pressure,60,kPa
2014-05-01T14:36:49.589145Z,Engine RPM,2645,rpm
2014-05-01T14:36:49.598084Z,Vehicle Speed,99,km/h
2014-05-01T14:36:49.606265Z,Timing Advance,43.5,degrees
2014-05-01T14:36:49.642409Z,Intake Air Temp,18,C
2014-05-01T14:36:49.679273Z,Air Flow Rate (MAF),16.05,grams/sec
2014-05-01T14:36:49.715879Z,Throttle Position,22.7450980392,%
2014-05-01T14:36:49.725542Z,Location of O2 sensors,03,
2014-05-01T14:36:49.761214Z,O2 Sensor: 1 - 2,23603.125,%
2014-05-01T14:36:49.798022Z,OBD Designation,01,
2014-05-01T14:36:49.834878Z,Time Since Engine Start,1660,secs
2014-05-01T14:36:49.871768Z,Distance travelled with MIL on,0,km
2014-05-01T14:36:49.908624Z,Commanded EGR,9.80392156863,%
2014-05-01T14:36:49.945496Z,EGR Error,3,%
2014-05-01T14:36:49.982366Z,Commanded Evaporative Purge,98.431372549,%
2014-05-01T14:36:50.019149Z,Fuel Level Input,58.8235294118,%
2014-05-01T14:36:50.056090Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:36:50.092946Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:36:50.129855Z,Evap. System Vapor Pressure,F850,
2014-05-01T14:36:50.166561Z,Barometric Pressure,84,kPa
2014-05-01T14:36:50.203557Z,O2S1_WR_lambda(1),807C8005,
2014-05-01T14:36:50.240464Z,Catalyst Temperature Bank 1 Sensor 1,731.7,C
2014-05-01T14:36:50.277075Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:36:50.314005Z,Control Module Voltage,14.425,V
2014-05-01T14:36:50.351004Z,Absolute Load Value,40.7843137255,%
2014-05-01T14:36:50.387840Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:36:50.424866Z,Relative Throttle Position,18.0392156863,%
2014-05-01T14:36:50.461618Z,Absolute Throttle Position B,40.0,%
2014-05-01T14:36:50.498355Z,Accelerator Pedal Position D,37.6470588235,%
2014-05-01T14:36:50.535349Z,Accelerator Pedal Position E,18.8235294118,%
2014-05-01T14:36:50.572243Z,Commanded Throttle Actuator,19.2156862745,%
2014-05-01T14:36:55.610864Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:36:55.646961Z,Fuel System Status,0200,
2014-05-01T14:36:55.683776Z,Calculated Load Value,84.7058823529,%
2014-05-01T14:36:55.691969Z,Coolant Temperature,85,C
2014-05-01T14:36:55.728859Z,Short Term Fuel Trim,4.6875,%
2014-05-01T14:36:55.765711Z,Long Term Fuel Trim,0.78125,%
2014-05-01T14:36:55.802592Z,Intake Manifold Pressure,76,kPa
2014-05-01T14:36:55.839429Z,Engine RPM,2704,rpm
2014-05-01T14:36:55.848372Z,Vehicle Speed,102,km/h
2014-05-01T14:36:55.856613Z,Timing Advance,27.0,degrees
2014-05-01T14:36:55.892693Z,Intake Air Temp,18,C
2014-05-01T14:36:55.929597Z,Air Flow Rate (MAF),26.35,grams/sec
2014-05-01T14:36:55.966416Z,Throttle Position,30.5882352941,%
2014-05-01T14:36:55.974637Z,Location of O2 sensors,03,
2014-05-01T14:36:56.011491Z,O2 Sensor: 1 - 2,26004.6875,%
2014-05-01T14:36:56.048349Z,OBD Designation,01,
2014-05-01T14:36:56.085213Z,Time Since Engine Start,1666,secs
2014-05-01T14:36:56.122062Z,Distance travelled with MIL on,0,km
2014-05-01T14:36:56.158952Z,Commanded EGR,76.4705882353,%
2014-05-01T14:36:56.195818Z,EGR Error,0,%
2014-05-01T14:36:56.232673Z,Commanded Evaporative Purge,98.431372549,%
2014-05-01T14:36:56.269552Z,Fuel Level Input,59.6078431373,%
2014-05-01T14:36:56.306400Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:36:56.343270Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:36:56.380139Z,Evap. System Vapor Pressure,FB6E,
2014-05-01T14:36:56.417016Z,Barometric Pressure,84,kPa
2014-05-01T14:36:56.453830Z,O2S1_WR_lambda(1),82178008,
2014-05-01T14:36:56.490772Z,Catalyst Temperature Bank 1 Sensor 1,739.6,C
2014-05-01T14:36:56.527587Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:36:56.564428Z,Control Module Voltage,14.5,V
2014-05-01T14:36:56.601313Z,Absolute Load Value,55.6862745098,%
2014-05-01T14:36:56.638175Z,Command Equivalence Ratio,1,ratio
2014-05-01T14:36:56.675009Z,Relative Throttle Position,25.8823529412,%
2014-05-01T14:36:56.711882Z,Absolute Throttle Position B,44.7058823529,%
2014-05-01T14:36:56.748769Z,Accelerator Pedal Position D,45.4901960784,%
2014-05-01T14:36:56.785591Z,Accelerator Pedal Position E,22.7450980392,%
2014-05-01T14:36:56.822490Z,Commanded Throttle Actuator,27.8431372549,%
2014-05-01T14:37:01.861439Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:37:01.897582Z,Fuel System Status,0200,
2014-05-01T14:37:01.934302Z,Calculated Load Value,70.5882352941,%
2014-05-01T14:37:01.942436Z,Coolant Temperature,86,C
2014-05-01T14:37:01.979517Z,Short Term Fuel Trim,3.125,%
2014-05-01T14:37:02.016147Z,Long Term Fuel Trim,0.78125,%
2014-05-01T14:37:02.053121Z,Intake Manifold Pressure,63,kPa
2014-05-01T14:37:02.090005Z,Engine RPM,2879,rpm
2014-05-01T14:37:02.099007Z,Vehicle Speed,108,km/h
2014-05-01T14:37:02.107920Z,Timing Advance,37.5,degrees
2014-05-01T14:37:02.143078Z,Intake Air Temp,18,C
2014-05-01T14:37:02.180098Z,Air Flow Rate (MAF),22.3,grams/sec
2014-05-01T14:37:02.216843Z,Throttle Position,25.4901960784,%
2014-05-01T14:37:02.225310Z,Location of O2 sensors,03,
2014-05-01T14:37:02.262015Z,O2 Sensor: 1 - 2,16403.125,%
2014-05-01T14:37:02.298825Z,OBD Designation,01,
2014-05-01T14:37:02.335718Z,Time Since Engine Start,1673,secs
2014-05-01T14:37:02.372579Z,Distance travelled with MIL on,0,km
2014-05-01T14:37:02.409460Z,Commanded EGR,52.9411764706,%
2014-05-01T14:37:02.446328Z,EGR Error,2,%
2014-05-01T14:37:02.483186Z,Commanded Evaporative Purge,97.6470588235,%
2014-05-01T14:37:02.520119Z,Fuel Level Input,62.3529411765,%
2014-05-01T14:37:02.556662Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:37:02.593685Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:37:02.630675Z,Evap. System Vapor Pressure,F850,
2014-05-01T14:37:02.667516Z,Barometric Pressure,84,kPa
2014-05-01T14:37:02.704396Z,O2S1_WR_lambda(1),79CC8000,
2014-05-01T14:37:02.741255Z,Catalyst Temperature Bank 1 Sensor 1,745.5,C
2014-05-01T14:37:02.778137Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:37:02.815018Z,Control Module Voltage,14.55,V
2014-05-01T14:37:02.851813Z,Absolute Load Value,28.2352941176,%
2014-05-01T14:37:02.888706Z,Command Equivalence Ratio,1,ratio
2014-05-01T14:37:02.925563Z,Relative Throttle Position,12.9411764706,%
